id,workspace_id,user_id,granted_by_user_id,name,permission_code,permission_type,active,applicable_principal_types
perm-subscription_group_product_plan_staff-create,default-workspace,superadmin-001,superadmin-001,Subscription Group Product Plan Staff: Create,subscription_group_product_plan_staff:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-subscription_group_product_plan_staff-read,default-workspace,superadmin-001,superadmin-001,Subscription Group Product Plan Staff: Read,subscription_group_product_plan_staff:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-subscription_group_product_plan_staff-update,default-workspace,superadmin-001,superadmin-001,Subscription Group Product Plan Staff: Update,subscription_group_product_plan_staff:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-subscription_group_product_plan_staff-delete,default-workspace,superadmin-001,superadmin-001,Subscription Group Product Plan Staff: Delete,subscription_group_product_plan_staff:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-subscription_group_product_plan_staff-list,default-workspace,superadmin-001,superadmin-001,Subscription Group Product Plan Staff: List,subscription_group_product_plan_staff:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-price_schedule_workspace_user-create,default-workspace,superadmin-001,superadmin-001,Price Schedule Workspace User: Create,price_schedule_workspace_user:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-price_schedule_workspace_user-read,default-workspace,superadmin-001,superadmin-001,Price Schedule Workspace User: Read,price_schedule_workspace_user:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-price_schedule_workspace_user-update,default-workspace,superadmin-001,superadmin-001,Price Schedule Workspace User: Update,price_schedule_workspace_user:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-price_schedule_workspace_user-delete,default-workspace,superadmin-001,superadmin-001,Price Schedule Workspace User: Delete,price_schedule_workspace_user:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-price_schedule_workspace_user-list,default-workspace,superadmin-001,superadmin-001,Price Schedule Workspace User: List,price_schedule_workspace_user:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
